Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_223.txt,2.0,"The paper is unusually explicit about legal disclaimers and token mechanics, and it articulates a clear vision for a blockchain-based VR/AR content ecosystem. However, it is highly speculative, lacks traction, and the technical/business execution path is not convincing.","Strong disclaimer and risk sections; clear utility narrative around content rental, rendering, and storage; no evidence of users, partnerships, or delivered product; roadmap is mostly conceptual rather than milestone-driven.",2,1,3,3,0,2,1,1,1,1,2,2,1,1,2,1,1,0
paper_224.txt,3.4,"This whitepaper is comparatively strong on transparency, technical architecture, and governance design. It provides a detailed, internally consistent protocol and token model, though commercialization and go-to-market specifics remain limited.","Transparency is high with explicit disclaimers, assumptions, and technical appendices; roadmap is implied through MainNet/BetaNet stages; risks include privacy, scalability, and quantum threats; governance is well specified via NPoS, council, tech committee, and referenda.",3,2,2,3,2,2,1,2,2,2,3,2,2,2,3,3,2,1
paper_225.txt,2.4,"The paper has a coherent social mission and a reasonably articulated token/community model, but it is still largely conceptual, with limited evidence of traction and substantial execution and regulatory risk.","Transparency is moderate with detailed token allocation and funding structure; roadmap has staged rollout; risk discussion exists but is not deep; business model centers on sponsorship, content curation, and community rewards; no strong verified partnerships or traction are shown.",2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1
paper_226.txt,3.0,"This whitepaper is relatively detailed and operationally grounded, with a clear social-media reward model, token utility, and user/curator incentive structure. It is still promotional and somewhat optimistic, but stronger than average on business-model clarity and incentive design.","Transparency: includes team, supply, reward formula, and platform features; Roadmap: limited explicit milestone detail; Risk: moderation/fake-account issues acknowledged; Differentiation: blockchain-based social network with creator/curator rewards and NFT integration.",2,1,1,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2
paper_227.txt,4.1,"This is one of the stronger whitepapers in the set: it is unusually transparent, grounded in an operating platform with real traction, and includes detailed risk, regulatory, and token-utility explanations. The token design is still somewhat complex and partly discretionary, but overall credibility is high.","Transparency: extensive disclosures, token supply, roles, and disclaimers; Traction: 47,500 investors and $250m+ interested/funded rounds; Risk disclosure: explicit high-risk and loss-of-capital warnings; Partnerships: named broker-dealer, clearinghouse, and advisors.",3,3,3,2,3,3,2,3,2,2,2,3,2,2,2,2,3,3
paper_228.txt,1.0,"No whitepaper text was provided in the last message, so there is no basis for substantive evaluation. All latent factors are therefore scored as absent.","Empty input; no project description, roadmap, tokenomics, team, risks, or partnerships were included.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_229.txt,3.0,"This is a comparatively mature whitepaper with clear disclosures, a detailed roadmap, explicit token mechanics, and a coherent data-marketplace thesis. The main weakness is that traction is limited and some claims remain aspirational.",Strong risk/legal section; detailed roadmap from 2016 to 2022; clear utility-token and marketplace model; scalability emphasized via BigchainDB/IPFS; governance planned to move toward a foundation/DAO.,3,3,3,2,1,3,2,2,2,2,3,3,1,2,3,2,2,2
paper_23.txt,3.0,"This whitepaper is unusually detailed and transparent, with named founders, revision history, technical architecture, and a concrete product thesis around cloud-design reuse. The concept is credible as a niche infrastructure marketplace, though the token model and monetization remain somewhat underdeveloped.","Transparency is strong with team bios, links, and revision history; roadmap is staged and specific; risks around cloud complexity and information leaks are discussed; differentiation comes from a GitHub-like cloud design database and workflow system.",3,2,2,3,2,2,2,2,2,1,2,2,1,1,3,2,2,1
paper_230.txt,2.0,"The paper describes a plausible rideshare token ecosystem with clear marketing, referral, and city-manager mechanics, but it is heavily promotional and contains several credibility issues, especially around execution and token economics.","Transparency is limited by hype-heavy language and inconsistent details; roadmap exists with dated milestones; some risk/safety discussion is present; differentiation comes from driver-set rates, token payments, and city managers; no verified partnerships are shown.",1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,0
paper_231.txt,2.6,"This whitepaper is relatively detailed and commercially grounded, with a clear SaaS marketplace concept for affiliate/referral marketing and a plausible go-to-market plan. However, it remains promotional, token-centric, and only moderately credible on execution and token sustainability.","Transparency: includes team, roadmap, and legal disclaimer; Business model: subscription + commissions + marketplace fees; Go-to-market: regional offices, partnerships, events, online marketing; Traction: mentions operational Minersale service and customer counts, but verification is limited.",2,2,2,2,2,3,3,2,2,2,2,2,1,1,3,1,1,2
paper_232.txt,2.0,"The paper has a clear product concept and unusually detailed legal/risk language, but the core betting model is highly speculative and the operational assumptions look aggressive. It reads more like a promotional ICO document than a robust business plan.","Transparency is moderate with explicit token, fee, and user-level mechanics; risk disclosure is strong and extensive; roadmap is mentioned but not substantively detailed; regulatory exposure is high despite claims of being stateless/non-regulated.",2,1,3,2,1,2,2,1,1,1,1,2,1,1,2,1,0,0
paper_233.txt,1.8,"The paper describes a clear consumer-facing concept for a book platform with token rewards, but it is mostly promotional and lacks a credible roadmap, traction, or detailed implementation plan. Token incentives are understandable yet appear inflationary and weakly justified.","Transparency is moderate because the token mechanics and user benefits are described; roadmap and traction are absent; risk disclosure is essentially missing; business model relies on ads, token issuance, and exchange value; governance is only loosely mentioned via voting rights.",2,0,0,2,0,2,1,1,1,1,1,2,2,1,2,1,1,0
paper_234.txt,1.0,"The provided text is not a whitepaper but a list of external links, so there is essentially no evaluable project content. Only minimal evidence of an influencer-marketing/ICO context can be inferred from the indahash references.","No roadmap, tokenomics, technical architecture, risks, governance, or business model details are present in the text itself. The only substantive clues are links to YouTube, an indaHash report PDF, and an ICO page.",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
paper_235.txt,1.9,"This whitepaper is unusually strong on legal and risk disclosure, but the underlying project is still speculative and fragmented. The biotech thesis, token utility, and app concept are described, yet the commercial and technical execution path remains weak.","Transparency is moderate with detailed disclaimers and team info; risk disclosure is extensive and explicit; differentiation comes from linking HIV research, a clinical-data app, and token utility; however, traction is limited and roadmap/execution details are not robust.",2,1,3,2,1,2,1,1,1,1,1,1,1,1,2,0,3,1
paper_236.txt,2.6,"This whitepaper is relatively strong on disclosure and business-model articulation for an early ICO-era project. It clearly explains the product, target users, revenue streams, and risks, but the token economics and long-term sustainability remain weakly justified.","Strong risk section with legal, fraud, taxation, and market-liquidity warnings; clear app features like advisory, alerts, social trading, and exchange service; roadmap and team are specified; token value support relies mainly on platform usage and commission burn/redemption.",2,2,3,2,2,3,2,2,2,2,2,2,1,1,2,1,3,2
paper_237.txt,3.0,"This is a comparatively mature whitepaper with a clear product suite, established history, named team, token utility, roadmap, and some legal/risk framing. The main weakness is that it remains marketing-heavy and only moderately specific on economics and implementation details.","Transparency: named team, token contract, audits/GitHub; Roadmap: detailed 2018–2025 milestones; Risk disclosure: explicit legal, market, and tech risk sections; Differentiation: unified AI/Web3 intelligence suite across CEX/DeFi.",2,2,2,3,3,2,2,2,2,2,2,2,1,2,3,2,2,2
